id	title	original_title	overview	release_date	original_language	genre_ids	adult	poster_path	backdrop_path	popularity	vote_count	vote_average	video
9513	Garfield: A Tail of Two Kitties	Garfield: A Tail of Two Kitties	Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.	2006-06-15	en	35, 10751, 12	FALSE	/osfMaHucgLtHtsMa6TQLTooE3G7.jpg	/lrUeu7XMNaKJn6v8ps0DHqUE11L.jpg	21.907	1614	5.5	FALSE
343173	The Rezort	The Rezort	The ReZort, a post apocalyptic safari, offers paying guests the opportunity to kill zombies in the wake of an outbreak.	2016-04-22	en	27	FALSE	/oXeDhUJaOxUs1n6fHRhWVuuVBju.jpg	/glQCfEcuYzMJkNggwg1epoo7cP4.jpg	6.025	301	5.5	FALSE
77234	The Numbers Station	The Numbers Station	When the moral values of a longtime wetwork black ops agent is tested during his last operation, he receives an unfavorable psych evaluation. Now he is given a break and a seemingly uncomplicated assignment of simply protecting the security of a young female code announcer, code resources and remote station they are assigned to. After an ambush and one phone call later, it becomes a complicated fight for their survival.	2013-04-18	en	28, 53	FALSE	/bcpaJ2JYM2WKzzuRUAB869uMWnK.jpg	/qUideAPA9J1LWbA6nejFZxW5yJB.jpg	10.755	424	5.5	FALSE
124459	The Incredible Burt Wonderstone	The Incredible Burt Wonderstone	"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene."	2013-03-14	en	35	FALSE	/iRUnMedYNuZD71FNPoCJFHgR4Kf.jpg	/szNVqMRoB8rIX8liKF6r0Bpis28.jpg	7.41	1149	5.5	FALSE
19899	Couples Retreat	Couples Retreat	Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.	2009-09-19	en	35, 10749	FALSE	/igXVSRZsNX3TZsKrQqSyEJvzHRF.jpg	/p5AYb3c4iPUDST4dIUWNxAWagFb.jpg	18.382	1497	5.5	FALSE
70074	Bullet to the Head	Bullet to the Head	After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.	2013-01-31	en	28, 80, 53	FALSE	/w1aFUPWbkaVShZJzFUYX5JZjz6u.jpg	/vqa5so5mbmSKcPUlS1f8l0DKMN2.jpg	18.922	941	5.5	FALSE
13572	Twisted	Twisted	Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.	2004-02-27	en	28, 12, 80, 18, 53	FALSE	/nfdfU9tYsEnjlFGoY2HabFMdHLi.jpg	/35UpNAsmM0GeABxvEtQTXubIZyN.jpg	8.893	384	5.5	FALSE
291272	We Are Still Here	We Are Still Here	After the death of their college age son, Anne and Paul Sacchetti relocate to the snowswept New England hamlet of Aylesbury, a sleepy village where all is most certainly not as it seems. When strange sounds and eerie feelings convince Anne that her son's spirit is still with them, they invite an eccentric, New Age couple to help them get to the bottom of the mystery.	2015-06-05	en	27	FALSE	/iFNnYBBZBxk9ZBXbZH3XyTIMTLL.jpg	/a9WyXU8NnhdeoUvMZ4EQbFMcKpQ.jpg	7.836	374	5.5	FALSE
266639	Jem and the Holograms	Jem and the Holograms	As a small-town girl catapults from underground video sensation to global superstar, she and her three sisters begin a one-in-a-million journey of discovering that some talents are too special to keep hidden. Four aspiring musicians will take the world by storm when they see that the key to creating your own destiny lies in finding your own voice.	2015-10-22	en	14, 10402, 10751	FALSE	/ick4aaQAPa5B8phB6xbasC7vvR9.jpg	/AgOLMPD1L3i1QGEqa0j0gInM0Zh.jpg	8.585	328	5.5	FALSE
10134	Cyborg	Cyborg	A martial artist hunts a killer in a plague-infested urban dump of the future.	1989-04-07	en	878, 28	FALSE	/nOspcG8HP6KPdMvzezavRbzYCEw.jpg	/ehaiYM4dHtQfTou3RF7r6LwIvZf.jpg	38.717	463	5.5	FALSE
97430	The Man with the Iron Fists	The Man with the Iron Fists	In feudal China, a blacksmith who makes weapons for a small village is put in the position where he must defend himself and his fellow villagers.	2012-11-02	en	28	FALSE	/nHgkRj6Igx3QsHmTyF4oAfBjAE7.jpg	/bTeyNpG9PczQbgeQuSndkMuLlna.jpg	13.382	869	5.5	FALSE
11132	Confessions of a Teenage Drama Queen	Confessions of a Teenage Drama Queen	When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.	2004-02-17	en	35	FALSE	/ahV4Lt24bogI8GB08ztBS9muomi.jpg	/z5r8XnWFWTD0shvIlR9yCn85Lna.jpg	12.767	708	5.5	FALSE
10481	102 Dalmatians	102 Dalmatians	Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.	2000-10-07	en	35, 10751	FALSE	/dSxnIika9yWwTvEbpsmoGdeh65E.jpg	/eqZ5t82asfprFcNS56eVruNT5G5.jpg	13.901	1041	5.5	FALSE
58444	Women Vs Men	Femmine contro maschi	Anna and Piero fighting routine of a long marriage, when Piero loses his memory, Anna reconstructs his way. For its part, the concierge Rocco and his friend Michele play in a group that emulates the Beatles and face opposition from their partners. Finally, Marcello and Paola are a divorced couple who, from time to time, pretend they are still together to avoid problems. They are victims of a relentless war of sexes.	2011-02-04	it	35	FALSE	/kVrDKKokp8Nio9YFCUfaZG9epQ.jpg	/dug8kpuO83u2zQvzzKRXpqd8hf1.jpg	10.118	543	5.5	FALSE
10878	Saving Silverman	Saving Silverman	A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.	2001-02-09	en	35, 80, 10749	FALSE	/5mq8J11266ZL7HCOwDGXoaU6eIO.jpg	/scrH5AMMD2o73vwgCnhcYXx8zrt.jpg	10.904	381	5.5	FALSE
456740	Hellboy	Hellboy	Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.	2019-04-10	en	14, 28, 12, 878	FALSE	/bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg	/5BkSkNtfrnTuKOtTaZhl8avn4wU.jpg	101.149	2510	5.5	FALSE
17047	Agent Cody Banks 2: Destination London	Agent Cody Banks 2: Destination London	With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.	2004-03-12	en	35, 28, 12, 10751	FALSE	/l5CCDJV0VojPJedNcucPWBnrGaC.jpg	/8AYrUyxjHsosfEwXmbZVKK8mdhK.jpg	15.175	479	5.5	FALSE
9879	Striptease	Striptease	Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.	1996-06-28	en	35, 80, 18	FALSE	/4zMy6R7acotCmGoDk4sjzRtDwKn.jpg	/5iodFJpIQVJPo9NiuC6J8BfrLK3.jpg	20.011	772	5.5	FALSE
1250	Ghost Rider	Ghost Rider	In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.	2007-02-16	en	53, 28, 14	FALSE	/1pyU94dAY7npDQCKuxCSyX9KthN.jpg	/ohfWCHT65P7b3kQvZnoy2BL95MB.jpg	37.851	4507	5.5	FALSE
282035	The Mummy	The Mummy	Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.	2017-06-06	en	14, 53, 28, 12, 27	FALSE	/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg	/5TC6gKrmtnoGE3c3lHeNPevkn4Z.jpg	34.327	5854	5.5	FALSE
43919	Hatchet II	Hatchet II	Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.	2010-08-26	en	27, 35, 53	FALSE	/a8Hh6DIOjPE73Hw5ZihDr3k1JDw.jpg	/sh9aRWXveSCeY2TDgNv3UzXAUb9.jpg	8.173	266	5.5	FALSE
43557	Merry Christmas	Merry Christmas	Four Italian men are suddenly involved in awkward situations, while they are spending the Christmas holiday, stuck in Amsterdam.	2001-12-21	it	35	FALSE	/m2bknlPJiZgNpQoERdYxFLgwgmn.jpg	/6tyfdMfmLvPDMto1pKdUtuzN1Ku.jpg	6.805	213	5.5	FALSE
9022	All the Boys Love Mandy Lane	All the Boys Love Mandy Lane	Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.	2006-09-09	en	27, 9648, 53	FALSE	/8XFpaS8AULOYepxcH1VKwbyIPGL.jpg	/7LpFPbE1AdzGQnO5Ib7fpSRMsvd.jpg	6.511	466	5.5	FALSE
420245	Don't Knock Twice	Don't Knock Twice	A mother desperate to reconnect with her troubled daughter becomes embroiled in the urban legend of a demonic witch.	2017-02-03	en	27	FALSE	/rxiz9zHLrqC5JfKVPbkKBboiSzI.jpg	/pid6eklnLNn5vy9TGdaqOVm3J6V.jpg	17.502	577	5.5	FALSE
89008	The Oranges	The Oranges	A man's affair with his friend's much-younger daughter throws two neighboring families into turmoil.	2011-09-09	en	35, 10749, 18	FALSE	/3HDjhip7qzvEAb5A0AiJfcUBo22.jpg	/6v1UV0FRWAkcqQc8w4hcfO5gVl9.jpg	7.602	417	5.5	FALSE
23023	Tooth Fairy	Tooth Fairy	When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.	2010-01-14	en	35, 10751, 14	FALSE	/cRZvw3bPomtucIUtMHZ3qPIYtYs.jpg	/qAsxETj5fhZkW00KOzhHB6XQkaJ.jpg	16.58	1552	5.5	FALSE
12597	Hellraiser: Inferno	Hellraiser: Inferno	"A shady police detective becomes embroiled in a strange world of murder, sadism and madness after being assigned a murder investigation against a madman known only as ""The Engineer""."	2000-10-03	en	27, 53, 9648	FALSE	/3OfJppmD5cRFgmosXXAxRFcMyrM.jpg	/2yagY3Q2lAhBdInADCn3B9H56XM.jpg	18.301	297	5.5	FALSE
10344	The Fly II	The Fly II	Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.	1989-02-10	en	27, 878, 53	FALSE	/gORksEPahEgO409HYJOZlNVyEpe.jpg	/qtYqQ7lCJPTXIRmNV6TadxFRCyI.jpg	12.454	417	5.5	FALSE
265016	Extraterrestrial	Extraterrestrial	Five friends set out to a cabin in the woods for a fun weekend getaway that is, until extraterrestrial visitors turn it into a fight for their lives. The group is pulled from their reverie when a flickering object crashes deep in the woods. As they investigate, the friends stumble across an alien spacecraft, and its inhabitants have not arrived in peace.	2014-10-17	en	27, 878	FALSE	/mmiG916iIh6w378qBjRfTonqOWb.jpg	/q4tAtvy6EB0fsWRP66muNMFGubA.jpg	11.33	374	5.5	FALSE
80035	The Watch	The Watch	Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.	2012-07-26	en	35, 28, 878, 9648	FALSE	/gwfgYA9wGpV4QLB0LrcexwfwC19.jpg	/1I8fB7ZEaHMf9tX3tAM7JrU5k3y.jpg	20.769	1810	5.5	FALSE
52124	Io & Marilyn	Io & Marilyn	A divorced man that works in a circus, along with some companions of the circus, decides to revive Marilyn Monroe through a seance. Wishing it with all his heart, he is the only one who can see Marilyn.	2009-12-17	it	35	FALSE	/q3EjXnlSrL5vu83BC0emUFgtwLl.jpg	/gMaZeKbx3BG7AwnqP6rAAbGwWAl.jpg	5.874	357	5.5	FALSE
20737	Air Bud	Air Bud	A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades.	1997-08-01	en	35, 10751, 18	FALSE	/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg	/jFs3RF8Khp07o1rsJ3ccW6Pa2uR.jpg	13.892	329	5.5	FALSE
1927	Hulk	Hulk	Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.	2003-06-19	en	28, 878	FALSE	/qnngKqAcqfH2pBxDoKu5lxzSbTo.jpg	/kYd1ZMWvG9K2Jeop3XWXcTpJ2dB.jpg	34.821	4429	5.5	FALSE
17350	The Brice Man	Brice de Nice	A wannabe surfer parties on the French Riviera while awaiting the perfect wave.	2005-01-01	fr	35	FALSE	/1bxno5lAD6PzulewOT9joMfGPsU.jpg	/ssfctwEwIrXReQrY7NJAJZGCVWV.jpg	7.757	1001	5.5	FALSE
11812	The Sweetest Thing	The Sweetest Thing	Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.	2002-04-12	en	10749, 35	FALSE	/74mjZ4PiWmlSCUWFySUCbNFiWk3.jpg	/g9ekJY8zNxQ9J3cRYQHzRwiObuq.jpg	11.442	816	5.5	FALSE
1977	The Grudge 3	The Grudge 3	Jake Kimble, the sole survivor of the Chicago massacre, is killed while in solitary confinement. His doctor begins investigating the claims he made about a long-haired woman in white, as a mysterious Japanese woman arrives at his old apartment building to help them get rid of the curse.	2009-05-12	en	9648, 27, 53	FALSE	/uEOWWRr8BbgPM0BiJiSTwHGaRx4.jpg	/23LfsCO7z7d3MPVbS0qUk2y1iJ6.jpg	22.202	439	5.5	FALSE
77663	Killing Season	Killing Season	Two veterans of the Bosnian War, one American, one Serbian, clash in the remote Smoky Mountain wilderness.	2013-07-12	en	28, 53	FALSE	/o55HXx21PqRcOgAaOWFz4tGMrZh.jpg	/rZuWszvhtnSHRKtAwLgS4Gw0qSP.jpg	16.034	766	5.5	FALSE
11045	Taxi	Taxi	A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.	2004-10-06	en	28, 35, 53, 80	FALSE	/5EJ3XEuiXCoqqYF7RIhWV0tByrB.jpg	/i6DwxrT5Pl1Pz4BwgAXwjm1HmaX.jpg	16.995	733	5.5	FALSE
7233	Rebound	Rebound	An acclaimed college hoops coach is demoted to a junior varsity team after a public meltdown.	2005-07-01	en	35, 10751	FALSE	/4l0Q1lAf4aV3h1LJQ00EpxVQefr.jpg	/hbE2Lzp9wekC2t6Jb2dM3vn6qeH.jpg	7.301	257	5.5	FALSE
339547	Jeruzalem	Jeruzalem	When a couple of American young adults fly to Israel to visit the city of Jerusalem, a biblical nightmare falls upon the city	2016-01-22	en	27	FALSE	/eR5kXLDRy4TJD7SkHMLo7FRiSvN.jpg	/p2y3RhQZZfzLY1xFGHaXTpqWkhI.jpg	9.968	454	5.5	FALSE
124470	Exists	Exists	A group of friends venture into the remote Texas woods for a party weekend and find themselves stalked by Bigfoot.	2014-03-17	en	27	FALSE	/m3BteJOJcbEI3pDgrZ1Fguy0ndV.jpg	/7JYyAdgWb2zRnl4e7opCanOvXyc.jpg	12.558	225	5.5	FALSE
13401	The Accidental Husband	The Accidental Husband	When radio love guru Dr Emma Lloyd convinces Patrick Sullivan's fiancée to dump him the week before their wedding. He sets about teaching her a lesson for interfering in other peoples lives that she knows nothing about. Things take a turn when he finds himself falling for the very person who ruined his life and everyone is going to have to learn a few lessons about 'Real Love'	2008-02-29	en	35, 10749	FALSE	/sANVMWgteHENHCluiMJTnO0Jmrf.jpg	/uuXup5YnFjFizFfspy0cXeOtb4B.jpg	13.059	441	5.5	FALSE
9838	King Solomon's Mines	King Solomon's Mines	Ever in search of adventure, explorer Allan Quatermain agrees to join the beautiful Jesse Huston on a mission to locate her archaeologist father, who has been abducted for his knowledge of the legendary mines of King Solomon. As the kidnappers, led by sinister German military officer Bockner, journey into the wilds of Africa, Allan and Jesse track the party and must contend with fierce natives and dangerous creatures, among other perils.	1985-11-22	en	28, 12, 35	FALSE	/kO5o42Nln0Y3syiv46TrE22lJdM.jpg	/nkXqmkJKHY0R2VDrePbJCDkm91J.jpg	8.528	282	5.5	FALSE
9009	Dark Water	Dark Water	Dahlia Williams and her daughter Cecelia move into a rundown apartment on New York's Roosevelt Island. She is currently in midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. From the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in her daughter's bedroom.	2005-07-08	en	27	FALSE	/yQBdzYphzbxYYW7xBa0v11PYYMJ.jpg	/XKZjyePvRYPn7JdfRGZO3Q87qu.jpg	12.045	710	5.5	FALSE
6933	One Missed Call	One Missed Call	Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.	2008-01-04	en	27, 9648, 53	FALSE	/9pIvQaQV0sMHx7d3Ys9qTK9YqTZ.jpg	/t3pSR0WtmGpogFIj8JqBUXQrJbn.jpg	11.248	555	5.5	FALSE
9793	The Hills Have Eyes 2	The Hills Have Eyes 2	A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.	2007-03-22	en	27, 53	FALSE	/kvwuqoHUpPwZv8VWMh38pSCJLct.jpg	/9V529yHwmYay2wmYo0YcgUijeJO.jpg	19.42	1001	5.5	FALSE
210860	Mortdecai	Mortdecai	An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.	2015-01-21	en	35, 12	FALSE	/j7eKGD0n1zRVfKMX6M1kpfavby7.jpg	/zZ0rWhPEGQkY24q6MCgI7HZBNwe.jpg	22.278	2214	5.5	FALSE
300665	Leatherface	Leatherface	A young nurse is kidnapped by a group of violent teens who escape from a mental hospital and take her on the road trip from hell. Pursued by an equally deranged lawman out for revenge, one of the teens is destined for tragedy and horrors that will destroy his mind, moulding him into a monster named Leatherface.	2017-09-14	en	27, 53, 9648	FALSE	/nV7LPlyhUxKn5y0nuItCr8D1OSu.jpg	/ziSXgkBQbB2NUnXgaDqKUWsiPlv.jpg	25.742	877	5.5	FALSE
258193	Alien Abduction	Alien Abduction	A vacationing family encounters an alien threat in this pulse-pounding thriller based on the real-life Brown Mountain Lights phenomenon in North Carolina.	2014-04-04	en	27, 878, 53	FALSE	/pe9mSStpQC2doKtYY3VDJdBEBHr.jpg	/6BCGb7R4XF1mQsCaJsIel0QgIqo.jpg	20.164	249	5.5	FALSE
4257	Scary Movie 4	Scary Movie 4	"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them."	2006-04-12	en	35	FALSE	/4SMqo8Me8aCT4KAVLeG9pk8VYiN.jpg	/b9FbgM4JrpI9OP5JkW91dd3RwMQ.jpg	42.68	2411	5.5	FALSE
182219	Serial Teachers	Les Profs	With only 12 percent of its pupils obtaining their baccalaureate, Jules Ferry High School is the worst school in France. The Inspector of Schools has already exhausted all the conventional means to raise standards at the school and he has no choice but to take the advice of his deputy. It is a case of having to fight fire with fire: the worst pupils must be taught by the worst teachers...	2013-04-17	fr	35	FALSE	/59Bi4wtdoxXV9eaPat7em2ahISI.jpg	/akVGOXzNCK9xYY63SvISvVcUWox.jpg	0.6	1038	5.5	FALSE
280002	The Remaining	The Remaining	When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.	2014-08-25	en	53, 27	FALSE	/z0HOfkCxd3QhEUfC3tR0s6U4ajp.jpg	/bLI7uIY9Y1vDkx1Bt6Crn2NJELL.jpg	58.46	238	5.5	FALSE
500904	A Vigilante	A Vigilante	A once-abused woman devotes herself to ridding victims of their domestic abusers while hunting down the one she must kill to be truly free.	2019-03-29	en	53, 18	FALSE	/53QtZhtuw0aKu14DukYTtVtcrES.jpg	/kReEky4XRCAq22H5V37kDcNY9dj.jpg	12.814	247	5.5	FALSE
9623	The Juror	The Juror	"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown."	1996-02-02	en	53	FALSE	/i1EXzLNc4c9Xd0xjCmGavb0Hz9k.jpg	/g0CGOIl3H1FDsqHpPzlfkhXAtv8.jpg	8.992	252	5.5	FALSE
14365	Killing Me Softly	Killing Me Softly	A woman grows suspicious of her controlling husband after she discovers secrets about the women in his past.	2002-05-10	en	53	FALSE	/pgfFJw7mqAmJdZizrJ6oOK0ejOZ.jpg	/5tI7nOWftcTYxmT1lukxKlLgcSU.jpg	10.2	208	5.5	FALSE
9697	Lady in the Water	Lady in the Water	Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.	2006-07-20	en	18, 53, 14, 9648	FALSE	/ddNmoSy1Jd3PBF5XDZvrrBIfrja.jpg	/lQgsnfkTGA8RXaoBEQ4oMtbJhIB.jpg	10.988	981	5.5	FALSE
252607	Junior	Fiston	Alex is in love with Sandra since childhood but has never dared approach her.He asks Antoine, a lonely writer to help him seduce her, because in his time he was the only one to conquer the heart of the mother.	2014-03-12	fr	35	FALSE	/tPn7PsOcmLpIoG88kJyuVV7xsRF.jpg	/nXcw8k9UplTgYsk5VGP5h5o0pmU.jpg	5.833	604	5.5	FALSE
76649	Pompeii	Pompeii	In 79 A.D., Milo, a slave turned gladiator, finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.	2014-02-18	en	28, 12, 36, 10749, 18	FALSE	/dxxM3lLDjGRC50i5rhvfQziskAN.jpg	/vxBy7rN9NurzRegf19naTAqDrrJ.jpg	14.131	2686	5.5	FALSE
18885	3 Ninjas Kick Back	3 Ninjas Kick Back	During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.	1994-05-06	en	10751, 12, 28, 35	FALSE	/kXuh3c0DyvqSGo0DBatoemBwEtz.jpg	/aCAqAq5zwRGIWgvsIOkNqtPpNgd.jpg	10.403	207	5.5	FALSE
10802	Showgirls	Showgirls	A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.	1995-09-22	en	18	FALSE	/wIHiWN7kCELUZzbCMpMcxNC8HlS.jpg	/exQrOQ8MSGy9rxj1Hm2eOYtWEwQ.jpg	18.757	813	5.5	FALSE
11950	Cannonball Run II	Cannonball Run II	The original characters from the first Cannonball Run movie compete in an illegal race across the country once more in various cars and trucks.	1984-06-29	en	28, 35	FALSE	/sdXjbUcdESA5CKCyez6A29c2vq3.jpg	/mdHdXBV2TeNlyoXjsBDIzSMPTDu.jpg	13.89	212	5.5	FALSE
83	Open Water	Open Water	Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...	2004-08-06	en	18, 53, 27	FALSE	/xOjcaWBNG2PvylJOhlkaqaAAKUr.jpg	/58BUQzjN6TH0bLe6JEfgMbHc55u.jpg	19.943	805	5.5	FALSE
255798	Burying the Ex	Burying the Ex	Before horror enthusiast Max can break things off with his girlfriend Evelyn she dies in a bus accident. In time, Max meets another woman only to have Evelyn resurface as a zombie ready to resume their relationship.	2014-09-04	en	35, 27	FALSE	/jf3MWdCo8eM5AJeyy21xISRSyfe.jpg	/nqPsqYFwuJgYz4EcLVSfGWUQlxf.jpg	9.404	349	5.5	FALSE
14913	Boogeyman 2	Boogeyman 2	A young woman attempts to cure her phobia of the boogeyman by checking herself into a mental health facility, only to realize too little too late that she is now helplessly trapped with her own greatest fear.	2007-10-20	en	27, 53	FALSE	/zPtDUBYzbbTnTsLXIfoOHGg8Gux.jpg	/80srtXlXeDtCR8bWeYCtW3GdkSl.jpg	11.955	201	5.5	FALSE
10329	Congo	Congo	Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.	1995-06-09	en	28, 12, 878	FALSE	/hPNSToNIIpRO6y5Rh973leqQqNr.jpg	/g3wWgcKTGhfAA4LPvVGBPx0drWw.jpg	12.62	624	5.5	FALSE
14175	Valiant	Valiant	Set in 1944, Valiant is a woodland pigeon who wants to become a great hero someday. When he hears they are hiring recruits for the Royal Homing Pigeon Service, he immediately sets out for London. On the way, he meets a smelly but friendly pigeon named Bugsy, who joins him, mainly to get away from clients he cheated in a game of find-the pebble, and helps him sign up for the war.	2005-03-25	en	10751, 16, 12, 35, 10752	FALSE	/chtAKvXb897I2Pn8HOkV4TC5Jzz.jpg	/7qN0QWm2lXjjUoo3hzxz0412Oky.jpg	11.856	671	5.5	FALSE
9796	Turistas	Turistas	A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.	2006-12-01	en	27, 53	FALSE	/ghf1DibQCqS0FKtUV69WfPfPDBs.jpg	/aq3pAfZYyaXmJgr7UrfT0lhkcfn.jpg	8.803	597	5.5	FALSE
6519	The Dukes of Hazzard	The Dukes of Hazzard	Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.	2005-08-05	en	35, 12, 28	FALSE	/o5pKtw26jEk7zX2446gPVbTNrFb.jpg	/1IDljUfmINGYq4z8SUWLfnksUqe.jpg	15.442	841	5.5	FALSE
